Unnamed: 0_x,Content ID,Reaction Type,Datetime,Unnamed: 0_y,Content Type,Category,Unnamed: 0,Sentiment,Score
10198,800f467b-53a3-4d20-9342-51fe4fa36ebb,dislike,2020-10-07 12:43:16,388,GIF,food,11,negative,10
10213,b07a2298-7c03-49b3-a0a6-c65333847598,dislike,2020-06-27 22:29:36,389,GIF,culture,11,negative,10
10214,b07a2298-7c03-49b3-a0a6-c65333847598,dislike,2020-06-26 08:48:49,389,GIF,culture,11,negative,10
10236,45d2d284-1830-45a3-8c9d-95f8bdec3202,dislike,2021-01-20 07:33:57,392,audio,studying,11,negative,10
10301,29d7781c-9302-4269-91f3-c23afb33467a,dislike,2021-01-14 22:38:14,396,video,public speaking,11,negative,10
10319,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,dislike,2021-03-17 23:56:45,397,photo,education,11,negative,10
10322,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,dislike,2020-11-17 20:56:53,397,photo,education,11,negative,10
10345,4df372b3-ed9d-41ef-b33d-b576ec383dfc,dislike,2020-07-25 10:55:28,399,audio,dogs,11,negative,10
10348,4df372b3-ed9d-41ef-b33d-b576ec383dfc,dislike,2021-02-26 15:19:33,399,audio,dogs,11,negative,10
10395,f361cc99-64f0-4a7c-ad49-945ff01abaa6,dislike,2021-04-28 07:21:50,401,photo,dogs,11,negative,10
10406,f361cc99-64f0-4a7c-ad49-945ff01abaa6,dislike,2021-03-29 14:35:21,401,photo,dogs,11,negative,10
10430,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,2021-04-14 20:59:52,402,video,public speaking,11,negative,10
10436,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,2020-09-22 06:23:42,402,video,public speaking,11,negative,10
10437,fc346df4-d165-4ed0-8d43-a6896daf908e,dislike,2020-08-06 10:33:28,402,video,public speaking,11,negative,10
10448,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,2020-07-29 10:55:23,403,photo,animals,11,negative,10
10460,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,dislike,2021-06-10 09:01:47,403,photo,animals,11,negative,10
10524,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,2020-12-13 17:08:59,407,video,cooking,11,negative,10
10529,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,2021-02-27 14:45:13,407,video,cooking,11,negative,10
10530,77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,2021-03-17 05:04:57,407,video,cooking,11,negative,10
10546,d4813cf8-87d5-421e-81f7-c5d43c25c62a,dislike,2021-04-28 20:34:55,409,GIF,technology,11,negative,10
10571,b4871080-6bb7-4056-82a9-d8015d7b76e8,dislike,2020-06-30 00:15:41,410,GIF,education,11,negative,10
10593,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,2021-06-08 13:58:38,411,video,healthy eating,11,negative,10
10596,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,2020-10-29 23:27:47,411,video,healthy eating,11,negative,10
10601,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,dislike,2021-04-25 14:43:01,411,video,healthy eating,11,negative,10
10666,8477eb49-08fd-44c3-a238-a13ee8cc5be8,dislike,2020-08-28 22:06:07,413,audio,food,11,negative,10
10740,fbd8f70d-d62d-42e8-9508-9f5815ab578c,dislike,2021-03-15 09:04:45,416,video,education,11,negative,10
10745,fbd8f70d-d62d-42e8-9508-9f5815ab578c,dislike,2021-02-17 19:16:56,416,video,education,11,negative,10
10790,9108109e-c521-4528-9d90-4c804cbb866d,dislike,2020-08-25 22:40:36,418,audio,veganism,11,negative,10
10826,fea9077f-2fe7-43bd-aaef-dc2619988d94,dislike,2020-08-01 17:17:57,419,photo,culture,11,negative,10
10862,88cbf75c-79f0-42cb-8733-af670f39d6e0,dislike,2020-12-20 04:00:38,421,audio,animals,11,negative,10
10885,88cbf75c-79f0-42cb-8733-af670f39d6e0,dislike,2020-11-16 16:01:12,421,audio,animals,11,negative,10
10918,218838d8-52f4-4608-a1ba-d8988cc3d029,dislike,2021-02-07 06:15:06,423,video,food,11,negative,10
10925,218838d8-52f4-4608-a1ba-d8988cc3d029,dislike,2021-06-04 09:54:23,423,video,food,11,negative,10
10926,218838d8-52f4-4608-a1ba-d8988cc3d029,dislike,2021-05-23 06:00:11,423,video,food,11,negative,10
10938,218838d8-52f4-4608-a1ba-d8988cc3d029,dislike,2021-05-19 14:20:07,423,video,food,11,negative,10
10954,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,dislike,2021-04-02 07:30:26,425,audio,travel,11,negative,10
10976,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,dislike,2020-10-14 17:52:31,426,GIF,technology,11,negative,10
10983,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,dislike,2020-06-20 11:57:04,426,GIF,technology,11,negative,10
11002,ac63258d-9d7d-4167-934e-48b3f3c43fa9,dislike,2020-08-28 01:27:30,427,audio,tennis,11,negative,10
11021,ac63258d-9d7d-4167-934e-48b3f3c43fa9,dislike,2021-03-23 09:29:22,427,audio,tennis,11,negative,10
11035,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,dislike,2020-07-02 22:11:21,428,video,public speaking,11,negative,10
11061,d200b97e-f661-4502-80d1-1e458816d558,dislike,2020-09-17 12:17:42,429,audio,science,11,negative,10
11063,d200b97e-f661-4502-80d1-1e458816d558,dislike,2020-10-16 00:18:43,429,audio,science,11,negative,10
11065,d200b97e-f661-4502-80d1-1e458816d558,dislike,2021-04-24 02:54:10,429,audio,science,11,negative,10
11080,d200b97e-f661-4502-80d1-1e458816d558,dislike,2021-02-23 06:24:27,429,audio,science,11,negative,10
11086,7f9423ac-89b4-4a9a-9747-76e8dd533e81,dislike,2021-04-27 23:05:05,430,video,education,11,negative,10
11095,6b09861c-712e-46e6-a2a5-72e4b3878767,dislike,2020-06-25 21:44:25,431,photo,studying,11,negative,10
11099,6b09861c-712e-46e6-a2a5-72e4b3878767,dislike,2021-04-03 13:26:15,431,photo,studying,11,negative,10
11125,4c009116-c94a-4633-83fb-956565358565,dislike,2021-01-15 17:50:30,432,photo,soccer,11,negative,10
11144,4c009116-c94a-4633-83fb-956565358565,dislike,2020-11-26 11:09:07,432,photo,soccer,11,negative,10
11146,4c009116-c94a-4633-83fb-956565358565,dislike,2020-09-08 10:07:12,432,photo,soccer,11,negative,10
11195,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,dislike,2021-01-10 14:57:19,435,photo,animals,11,negative,10
11196,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,dislike,2020-11-22 13:12:13,435,photo,animals,11,negative,10
11218,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,dislike,2020-10-22 17:41:09,436,audio,dogs,11,negative,10
11232,9531f7f8-d0cc-4e42-9cbb-94d93692653f,dislike,2021-01-02 22:08:19,437,photo,soccer,11,negative,10
11244,9531f7f8-d0cc-4e42-9cbb-94d93692653f,dislike,2020-07-03 14:36:39,437,photo,soccer,11,negative,10
11256,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,dislike,2020-11-11 04:10:34,438,GIF,healthy eating,11,negative,10
11257,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,dislike,2020-12-13 19:19:58,438,GIF,healthy eating,11,negative,10
11266,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,dislike,2021-05-30 20:44:26,438,GIF,healthy eating,11,negative,10
11324,c323d478-30a2-4140-a2ba-935a37b2ec10,dislike,2021-06-15 18:09:20,440,GIF,cooking,11,negative,10
11336,c323d478-30a2-4140-a2ba-935a37b2ec10,dislike,2020-09-12 11:22:19,440,GIF,cooking,11,negative,10
11337,c323d478-30a2-4140-a2ba-935a37b2ec10,dislike,2021-01-25 12:09:18,440,GIF,cooking,11,negative,10
11341,e409d5be-a02d-4688-9869-eb940fe1e133,dislike,2020-10-20 08:19:01,441,audio,public speaking,11,negative,10
11371,bd656a40-09c1-4219-8210-e667136e3734,dislike,2021-04-24 15:38:53,442,GIF,culture,11,negative,10
11383,bd656a40-09c1-4219-8210-e667136e3734,dislike,2020-09-28 05:43:04,442,GIF,culture,11,negative,10
11385,bd656a40-09c1-4219-8210-e667136e3734,dislike,2020-10-26 16:31:22,442,GIF,culture,11,negative,10
11390,bd656a40-09c1-4219-8210-e667136e3734,dislike,2020-12-03 06:19:56,442,GIF,culture,11,negative,10
11416,afe1fed5-5639-45c7-89f8-ce9d1078c910,dislike,2020-10-17 08:50:44,444,audio,cooking,11,negative,10
11430,afe1fed5-5639-45c7-89f8-ce9d1078c910,dislike,2021-03-23 02:39:28,444,audio,cooking,11,negative,10
11431,afe1fed5-5639-45c7-89f8-ce9d1078c910,dislike,2020-08-06 00:06:52,444,audio,cooking,11,negative,10
11432,afe1fed5-5639-45c7-89f8-ce9d1078c910,dislike,2020-10-23 05:10:19,444,audio,cooking,11,negative,10
11469,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,2021-05-20 06:42:10,445,photo,technology,11,negative,10
11473,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,2020-07-21 15:37:53,445,photo,technology,11,negative,10
11479,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,2021-04-08 13:56:45,445,photo,technology,11,negative,10
11514,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,dislike,2020-12-19 02:41:50,446,audio,public speaking,11,negative,10
11541,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,dislike,2020-09-28 07:10:34,447,photo,healthy eating,11,negative,10
11551,57528f91-7b0d-4120-acaf-82ee87f6df7d,dislike,2020-09-21 05:22:24,448,video,education,11,negative,10
11573,57528f91-7b0d-4120-acaf-82ee87f6df7d,dislike,2020-09-10 00:31:14,448,video,education,11,negative,10
11629,4e7535a7-4547-4da5-952e-607442ebed79,dislike,2020-08-01 16:23:32,451,GIF,dogs,11,negative,10
11639,4e7535a7-4547-4da5-952e-607442ebed79,dislike,2021-05-14 08:46:02,451,GIF,dogs,11,negative,10
11661,5444a751-c58b-456a-9fc9-1e4f292f2920,dislike,2020-08-07 05:39:05,452,GIF,cooking,11,negative,10
11667,5444a751-c58b-456a-9fc9-1e4f292f2920,dislike,2020-10-03 01:25:35,452,GIF,cooking,11,negative,10
11757,e0c5ae74-b379-4d34-a7ae-824daea8d682,dislike,2021-05-21 16:38:18,455,audio,Soccer,11,negative,10
11759,e0c5ae74-b379-4d34-a7ae-824daea8d682,dislike,2021-05-28 03:14:51,455,audio,Soccer,11,negative,10
11790,1f0ed2b8-8531-416f-b694-a40a63f378a0,dislike,2021-04-22 12:57:22,456,photo,animals,11,negative,10
11826,65304022-f925-48f0-9dfc-436578f22c77,dislike,2020-09-20 22:43:24,457,audio,soccer,11,negative,10
11858,754eb96d-65d0-416b-aec4-4ba35836157d,dislike,2020-10-26 17:27:08,458,GIF,tennis,11,negative,10
11876,476e3ce0-3291-4c77-b3a3-deabee114efc,dislike,2020-12-10 14:03:39,460,audio,healthy eating,11,negative,10
11903,83d08b29-6cdc-436c-89a6-20c3d60f7e73,dislike,2021-05-28 06:00:01,461,GIF,soccer,11,negative,10
11929,83d08b29-6cdc-436c-89a6-20c3d60f7e73,dislike,2021-02-28 11:34:09,461,GIF,soccer,11,negative,10
11945,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,dislike,2021-04-03 22:29:53,463,GIF,tennis,11,negative,10
11960,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,dislike,2020-09-26 05:20:09,463,GIF,tennis,11,negative,10
11985,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,dislike,2021-04-16 07:57:11,464,audio,technology,11,negative,10
11989,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,dislike,2020-09-04 22:57:33,464,audio,technology,11,negative,10
11995,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,dislike,2020-10-27 00:49:18,464,audio,technology,11,negative,10
12012,b9bfb48f-a6b6-4c15-869a-1acceea04fca,dislike,2020-06-29 21:41:50,465,video,soccer,11,negative,10
12067,e6193423-0d30-4439-884a-ea22fea68522,dislike,2021-05-09 22:43:27,468,video,dogs,11,negative,10
12082,e6193423-0d30-4439-884a-ea22fea68522,dislike,2021-01-25 10:35:15,468,video,dogs,11,negative,10
12101,dd7069e3-d0ad-4599-b159-032267fd5008,dislike,2020-09-24 23:43:14,469,photo,public speaking,11,negative,10
12112,dd7069e3-d0ad-4599-b159-032267fd5008,dislike,2021-05-01 12:30:44,469,photo,public speaking,11,negative,10
12131,6fd589e8-53ab-4345-896a-f428a92fcbe6,dislike,2021-02-20 02:08:30,472,video,education,11,negative,10
12165,1c77e474-0cc6-40ac-b48b-cbc511bffc77,dislike,2021-02-09 18:44:46,473,video,healthy eating,11,negative,10
12171,1c77e474-0cc6-40ac-b48b-cbc511bffc77,dislike,2021-05-07 18:36:57,473,video,healthy eating,11,negative,10
12190,bcd3702f-c27e-48ce-889b-63f765f498ef,dislike,2021-01-27 06:37:46,474,GIF,education,11,negative,10
12216,bcd3702f-c27e-48ce-889b-63f765f498ef,dislike,2020-09-24 14:36:04,474,GIF,education,11,negative,10
12267,f24f469f-53f1-4901-b6c5-18827ae0a103,dislike,2021-02-19 14:03:42,476,photo,culture,11,negative,10
12269,f24f469f-53f1-4901-b6c5-18827ae0a103,dislike,2020-07-01 22:18:37,476,photo,culture,11,negative,10
12323,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,dislike,2021-06-17 21:53:23,479,audio,animals,11,negative,10
12341,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,dislike,2020-10-07 03:06:43,479,audio,animals,11,negative,10
12349,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,dislike,2020-12-26 17:41:59,480,photo,food,11,negative,10
12400,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,dislike,2020-11-26 06:49:02,481,GIF,healthy eating,11,negative,10
12407,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,dislike,2020-07-31 00:01:19,481,GIF,healthy eating,11,negative,10
12450,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,dislike,2020-09-15 08:53:11,483,photo,public speaking,11,negative,10
12459,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,dislike,2021-02-16 20:35:39,483,photo,public speaking,11,negative,10
12495,dd5bd710-bb81-464e-a798-0291b385e883,dislike,2021-01-02 12:15:27,485,photo,healthy eating,11,negative,10
12498,dd5bd710-bb81-464e-a798-0291b385e883,dislike,2020-06-20 03:42:30,485,photo,healthy eating,11,negative,10
12536,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,2021-04-16 11:22:42,486,video,travel,11,negative,10
12540,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,2020-07-17 06:40:10,486,video,travel,11,negative,10
12543,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,dislike,2020-10-26 21:19:03,486,video,travel,11,negative,10
12579,4fd0ef9a-008d-4b61-9a78-4b0257281140,dislike,2020-12-16 22:31:09,488,audio,technology,11,negative,10
12591,4fd0ef9a-008d-4b61-9a78-4b0257281140,dislike,2020-07-21 13:17:53,488,audio,technology,11,negative,10
12614,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,dislike,2020-06-19 17:05:29,489,audio,technology,11,negative,10
12616,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,dislike,2021-06-09 01:16:27,489,audio,technology,11,negative,10
12659,76898916-4024-4c32-909b-dd240879d76a,dislike,2021-03-19 05:46:21,490,GIF,Animals,11,negative,10
12685,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dislike,2020-07-20 20:39:53,491,photo,dogs,11,negative,10
12694,301cfd14-3e4f-4058-b253-c591ef150888,dislike,2021-02-15 00:28:01,492,audio,veganism,11,negative,10
12699,56a3156c-41e0-4b35-8e6d-947961b3af5b,dislike,2021-02-27 12:00:00,493,photo,fitness,11,negative,10
12709,56a3156c-41e0-4b35-8e6d-947961b3af5b,dislike,2021-04-23 03:21:12,493,photo,fitness,11,negative,10
12719,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,2021-02-06 16:06:40,494,photo,cooking,11,negative,10
12724,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,2021-05-13 10:47:13,494,photo,cooking,11,negative,10
12732,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,2021-04-11 16:00:41,494,photo,cooking,11,negative,10
12733,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,2020-07-05 21:55:59,494,photo,cooking,11,negative,10
12737,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,2021-02-04 16:16:12,494,photo,cooking,11,negative,10
12751,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,2020-08-08 07:13:32,494,photo,cooking,11,negative,10
12802,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2020-12-22 12:07:47,499,video,food,11,negative,10
12809,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2020-09-27 17:58:45,499,video,food,11,negative,10
12814,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2020-09-28 00:17:00,499,video,food,11,negative,10
12827,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2021-04-25 11:21:22,499,video,food,11,negative,10
12831,af373863-f9df-4330-b423-d2b802b30d6e,dislike,2020-12-17 10:36:24,499,video,food,11,negative,10
12849,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,dislike,2021-03-16 19:20:09,500,photo,"""soccer""",11,negative,10
12862,b13bec8c-4469-4cc8-8650-7057eb95d3ee,dislike,2021-03-04 09:22:53,501,GIF,travel,11,negative,10
12871,b13bec8c-4469-4cc8-8650-7057eb95d3ee,dislike,2020-09-10 21:09:21,501,GIF,travel,11,negative,10
12903,43450a12-1e4c-4a17-a846-9d8768984051,dislike,2021-01-13 15:17:44,502,video,animals,11,negative,10
12910,43450a12-1e4c-4a17-a846-9d8768984051,dislike,2020-08-01 08:47:31,502,video,animals,11,negative,10
12943,7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,2020-12-31 05:36:51,503,audio,cooking,11,negative,10
12945,7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,2021-05-02 23:27:40,503,audio,cooking,11,negative,10
12951,c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2020-11-30 06:26:29,504,audio,tennis,11,negative,10
12954,c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2021-02-23 05:09:28,504,audio,tennis,11,negative,10
12977,c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2021-01-20 09:53:13,504,audio,tennis,11,negative,10
12983,c5e2d733-94b9-4259-85e8-6fb7a95a1887,dislike,2021-04-01 19:05:41,504,audio,tennis,11,negative,10
13020,b7983f99-c4c7-455b-a120-b144101449ad,dislike,2020-10-21 10:11:51,506,audio,dogs,11,negative,10
13021,b7983f99-c4c7-455b-a120-b144101449ad,dislike,2021-04-21 13:54:19,506,audio,dogs,11,negative,10
13033,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,dislike,2021-03-02 23:26:06,507,GIF,tennis,11,negative,10
13054,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,dislike,2020-07-20 23:24:43,508,video,food,11,negative,10
13072,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,dislike,2020-07-27 15:46:40,508,video,food,11,negative,10
13096,c82d3a99-3d11-407d-9648-9f9560f40d7f,dislike,2020-11-28 06:50:30,509,photo,travel,11,negative,10
13112,cad48d10-3ad3-4bf0-bee5-330783eb8532,dislike,2020-10-11 09:18:59,510,photo,soccer,11,negative,10
13150,888660b0-7dd8-4983-858a-101cd03d392b,dislike,2020-12-30 09:54:39,512,video,science,11,negative,10
13152,888660b0-7dd8-4983-858a-101cd03d392b,dislike,2020-07-05 20:40:37,512,video,science,11,negative,10
13155,888660b0-7dd8-4983-858a-101cd03d392b,dislike,2020-10-25 22:04:52,512,video,science,11,negative,10
13158,888660b0-7dd8-4983-858a-101cd03d392b,dislike,2021-02-05 23:15:52,512,video,science,11,negative,10
13163,888660b0-7dd8-4983-858a-101cd03d392b,dislike,2020-06-25 03:23:55,512,video,science,11,negative,10
13199,6ccf94b4-f549-4d17-a1d0-3bf7656bce81,dislike,2021-02-15 14:09:53,514,video,animals,11,negative,10
13200,6ccf94b4-f549-4d17-a1d0-3bf7656bce81,dislike,2020-08-16 15:17:51,514,video,animals,11,negative,10
13221,6ccf94b4-f549-4d17-a1d0-3bf7656bce81,dislike,2021-03-27 08:22:19,514,video,animals,11,negative,10
13225,145ed259-6151-4021-bc13-a0b5482e5bd8,dislike,2020-11-28 23:59:52,515,photo,technology,11,negative,10
13237,145ed259-6151-4021-bc13-a0b5482e5bd8,dislike,2020-07-12 21:42:29,515,photo,technology,11,negative,10
13256,19f998c4-270b-489d-bea6-ae161d301923,dislike,2021-05-03 01:00:11,516,GIF,travel,11,negative,10
13270,19f998c4-270b-489d-bea6-ae161d301923,dislike,2020-12-21 22:24:02,516,GIF,travel,11,negative,10
13271,19f998c4-270b-489d-bea6-ae161d301923,dislike,2020-11-05 07:12:26,516,GIF,travel,11,negative,10
13294,3af75639-bdaf-4461-b630-d212e7fb4f30,dislike,2021-01-31 04:23:39,518,audio,education,11,negative,10
13367,73fde78d-7908-4406-8377-747873ecd29a,dislike,2020-12-09 04:02:39,520,video,studying,11,negative,10
13371,73fde78d-7908-4406-8377-747873ecd29a,dislike,2021-01-15 07:01:27,520,video,studying,11,negative,10
13373,73fde78d-7908-4406-8377-747873ecd29a,dislike,2020-11-07 17:18:01,520,video,studying,11,negative,10
13387,73fde78d-7908-4406-8377-747873ecd29a,dislike,2021-01-22 05:03:39,520,video,studying,11,negative,10
13410,0ce7392d-5c20-4ffa-a42f-767f51e9b466,dislike,2020-09-19 21:36:42,522,GIF,travel,11,negative,10
13412,0ce7392d-5c20-4ffa-a42f-767f51e9b466,dislike,2021-04-30 02:06:02,522,GIF,travel,11,negative,10
13418,0ce7392d-5c20-4ffa-a42f-767f51e9b466,dislike,2021-03-24 16:10:23,522,GIF,travel,11,negative,10
13426,0ce7392d-5c20-4ffa-a42f-767f51e9b466,dislike,2020-10-30 00:41:36,522,GIF,travel,11,negative,10
13444,ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,2020-12-06 12:01:19,524,audio,veganism,11,negative,10
13460,ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,2021-04-08 01:20:39,524,audio,veganism,11,negative,10
13464,ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,2021-01-27 06:54:58,524,audio,veganism,11,negative,10
13482,6ddba21a-cc51-4bbd-b38d-02df5cec5f68,dislike,2021-01-28 02:15:34,525,audio,Culture,11,negative,10
13506,6ddba21a-cc51-4bbd-b38d-02df5cec5f68,dislike,2021-05-17 22:43:11,525,audio,Culture,11,negative,10
13514,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2020-08-10 20:30:42,526,photo,travel,11,negative,10
13526,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2021-03-26 15:38:00,526,photo,travel,11,negative,10
13536,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2020-09-16 02:18:20,526,photo,travel,11,negative,10
13545,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2021-02-11 00:34:48,526,photo,travel,11,negative,10
13549,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2020-09-03 11:58:25,526,photo,travel,11,negative,10
13552,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2020-10-19 17:04:45,526,photo,travel,11,negative,10
13557,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2020-12-21 08:28:25,526,photo,travel,11,negative,10
13560,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2020-12-12 15:22:33,526,photo,travel,11,negative,10
13561,d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,dislike,2021-02-03 15:43:18,526,photo,travel,11,negative,10
13575,7286f9d2-7c83-4c7b-bc01-6f56eb0235de,dislike,2021-03-10 19:38:18,527,video,travel,11,negative,10
13598,7286f9d2-7c83-4c7b-bc01-6f56eb0235de,dislike,2021-06-14 10:41:25,527,video,travel,11,negative,10
13602,7286f9d2-7c83-4c7b-bc01-6f56eb0235de,dislike,2021-01-13 15:16:48,527,video,travel,11,negative,10
13648,69ce055c-e0bd-46c5-b856-bf2254d1c490,dislike,2020-10-28 03:29:38,528,GIF,healthy eating,11,negative,10
13652,2d7084fb-b457-4813-829f-73911025eeaa,dislike,2020-08-26 04:32:23,529,GIF,cooking,11,negative,10
13695,ab07c995-56e6-462c-9325-bd4a2ffd8c39,dislike,2020-11-23 19:26:05,530,GIF,tennis,11,negative,10
13700,ab07c995-56e6-462c-9325-bd4a2ffd8c39,dislike,2021-03-08 09:09:44,530,GIF,tennis,11,negative,10
13747,985f4b4f-de40-4a4e-a090-01e100be42e9,dislike,2021-04-08 12:00:14,533,GIF,travel,11,negative,10
13806,585c17a5-df96-4a6d-b144-a499e0469546,dislike,2021-03-12 10:52:12,534,GIF,healthy eating,11,negative,10
13837,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,dislike,2021-04-05 05:44:57,536,photo,fitness,11,negative,10
13860,2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,dislike,2020-10-28 04:10:12,536,photo,fitness,11,negative,10
13883,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,dislike,2020-07-25 07:32:46,537,video,fitness,11,negative,10
13912,01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,dislike,2021-01-04 05:59:53,537,video,fitness,11,negative,10
13950,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,dislike,2021-04-12 04:06:28,538,photo,travel,11,negative,10
13955,853e37de-5ba2-447a-a0dd-a1b4407e5ec4,dislike,2020-11-01 12:11:30,538,photo,travel,11,negative,10
13983,41e6d775-b5ca-4d6c-8f50-66ac3c92a300,dislike,2020-12-13 10:01:55,539,photo,veganism,11,negative,10
13988,41e6d775-b5ca-4d6c-8f50-66ac3c92a300,dislike,2021-06-13 16:35:21,539,photo,veganism,11,negative,10
14003,a8e72f75-bebc-42b4-a3c7-deb8a2412878,dislike,2021-05-03 12:36:48,540,audio,technology,11,negative,10
14005,a8e72f75-bebc-42b4-a3c7-deb8a2412878,dislike,2021-06-18 06:56:09,540,audio,technology,11,negative,10
14040,de61a447-bbf0-477e-9743-71031d59bbf8,dislike,2021-06-14 01:08:03,541,GIF,studying,11,negative,10
14061,de61a447-bbf0-477e-9743-71031d59bbf8,dislike,2020-10-31 23:18:26,541,GIF,studying,11,negative,10
14067,de61a447-bbf0-477e-9743-71031d59bbf8,dislike,2021-01-12 20:05:44,541,GIF,studying,11,negative,10
14084,bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,dislike,2021-03-04 08:26:21,542,GIF,technology,11,negative,10
14099,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,dislike,2021-03-16 23:36:24,543,GIF,culture,11,negative,10
14104,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,dislike,2020-08-19 15:12:46,543,GIF,culture,11,negative,10
14151,9bc09268-79e8-4402-ba22-ffd1e45fa66d,dislike,2020-08-04 18:19:03,546,GIF,travel,11,negative,10
14158,9bc09268-79e8-4402-ba22-ffd1e45fa66d,dislike,2020-07-04 11:52:58,546,GIF,travel,11,negative,10
14160,9bc09268-79e8-4402-ba22-ffd1e45fa66d,dislike,2020-07-27 20:00:43,546,GIF,travel,11,negative,10
14190,12b89b4e-6770-489a-b7c3-812de3d61f20,dislike,2020-08-17 15:44:27,547,photo,education,11,negative,10
